step,mode,source_csv,test_days,total_return_pct,max_drawdown,sharpe,win_rate,avg_ret,std_ret
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_3scale_SOXL.csv,63,-0.05642754352171497,-0.5003949605610171,0.5645251705596772,0.5238095238095238,0.0025534487820706385,0.0718032514603581
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h01_SOXL.csv,63,-0.567722719166261,-0.6637513847474503,-1.9723713127279898,0.4603174603174603,-0.009455490104063302,0.07610192415032502
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h02_SOXL.csv,63,-0.34309203714067216,-0.5835879958110313,-0.6776611254590291,0.5555555555555556,-0.0030949176276595237,0.07249979728853868
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h03_SOXL.csv,63,-0.016845047952678827,-0.5098496036668981,0.6828961785185973,0.5238095238095238,0.00298847893629454,0.0694697581785475
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_3scale_SOXL.csv,63,-0.524586817152599,-0.6511231420202932,-1.845056056163411,0.3968253968253968,-0.008310839402233514,0.07150486567946031
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h01_SOXL.csv,63,0.8305472764937787,-0.3082611898825852,2.555440036111843,0.6031746031746031,0.010856195333468247,0.06743917125224176
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h02_SOXL.csv,63,-0.5504036318042722,-0.560161771433429,-1.8443596436973295,0.47619047619047616,-0.008846450216112826,0.07614189782626514
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_3scale_SOXL.csv,63,-0.3653729380255949,-0.519763039308058,-0.8920822153922597,0.47619047619047616,-0.0038921126966288628,0.06925973027310484
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h01_SOXL.csv,63,0.28710867745453794,-0.521263402625743,1.6296270061315616,0.49206349206349204,0.007382470251060133,0.07191405249967057
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h02_SOXL.csv,63,-0.2834238330113804,-0.3748383392387905,-0.48412965916056144,0.5396825396825397,-0.002072267995737625,0.06794922388485614
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_marl_SOXL.csv,63,-0.16332212825264925,-0.36138054739129133,-0.8124703936582202,0.49206349206349204,-0.002000910323818095,0.03909492200985757
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_router_SOXL.csv,63,-0.16332212825264925,-0.36138054739129133,-0.8124703936582202,0.49206349206349204,-0.002000910323818095,0.03909492200985757
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_equity_marl_SOXL.csv,63,-0.16332212825264925,-0.36138054739129133,-0.8124703936582202,0.49206349206349204,-0.002000910323818095,0.03909492200985757
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_basic/stepF_daily_log_marl_SOXL.csv,63,-0.14026377621028951,-0.3475316595752118,-0.6329810607476312,0.5238095238095238,-0.0015556724495125111,0.03901464999306641
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_basic/stepF_daily_log_router_SOXL.csv,63,-0.14026377621028951,-0.3475316595752118,-0.6329810607476312,0.5238095238095238,-0.0015556724495125111,0.03901464999306641
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_basic/stepF_equity_marl_SOXL.csv,63,-0.14026377621028951,-0.3475316595752118,-0.6329810607476312,0.5238095238095238,-0.0015556724495125111,0.03901464999306641
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_light_risk/stepF_daily_log_marl_SOXL.csv,63,-0.6997477038062483,-0.7543834481160501,-6.657642030743355,0.3333333333333333,-0.017911582255120607,0.04270844723933169
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_light_risk/stepF_daily_log_router_SOXL.csv,63,-0.6997477038062483,-0.7543834481160501,-6.657642030743355,0.3333333333333333,-0.017911582255120607,0.04270844723933169
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_light_risk/stepF_equity_marl_SOXL.csv,63,-0.6997477038062483,-0.7543834481160501,-6.657642030743355,0.3333333333333333,-0.017911582255120607,0.04270844723933169
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_regret/stepF_daily_log_marl_SOXL.csv,63,-0.6388172949913855,-0.6986469880771324,-5.021879719322823,0.36507936507936506,-0.014840611539524637,0.04691219578989707
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_regret/stepF_daily_log_router_SOXL.csv,63,-0.6388172949913855,-0.6986469880771324,-5.021879719322823,0.36507936507936506,-0.014840611539524637,0.04691219578989707
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_regret/stepF_equity_marl_SOXL.csv,63,-0.6388172949913855,-0.6986469880771324,-5.021879719322823,0.36507936507936506,-0.014840611539524637,0.04691219578989707
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_daily_log_marl_SOXL.csv,63,-0.16332212825264925,-0.36138054739129133,-0.8124703936582202,0.49206349206349204,-0.002000910323818095,0.03909492200985757
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_daily_log_router_SOXL.csv,63,-0.16332212825264925,-0.36138054739129133,-0.8124703936582202,0.49206349206349204,-0.002000910323818095,0.03909492200985757
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_equity_marl_SOXL.csv,63,-0.16332212825264925,-0.36138054739129133,-0.8124703936582202,0.49206349206349204,-0.002000910323818095,0.03909492200985757
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_ratio_live_retrain_off_SOXL.csv,2015,,,,,,
